"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink"
"MEGlamour","2017-01-27 15:04","0","0","That wall came out of nowhere! . #tunnel #accident #cycling #ride #cardio #firstaid #trail https://www.instagram.com/p/BPxa2jwhovy/","","","#tunnel #accident #cycling #ride #cardio #firstaid #trail","824996538711617536","https://twitter.com/MEGlamour/status/824996538711617536"
"DTRModern","2017-01-27 13:31","0","0","Put a little sparkle on your wall with @mattdevineart 'All That Glitters!' This piece just https://www.instagram.com/p/BPxQJu_jZAz/","","@mattdevineart","","824973014756360192","https://twitter.com/DTRModern/status/824973014756360192"
"marcusconerly","2017-01-27 12:11","0","1","Good morning, gang! #ufmba #florida @University of Florida https://www.instagram.com/p/BPxHAF3jd_o/","","@University","#ufmba #florida","824952888741003264","https://twitter.com/marcusconerly/status/824952888741003264"
"alyssavdavis","2017-01-27 05:16","0","0","If you go to Disneyworld and don't take wall pics, did you even go? #tbt @Walt Disney World https://www.instagram.com/p/BPwXkiMjZ7l/","","@Walt","#tbt","824848587532038144","https://twitter.com/alyssavdavis/status/824848587532038144"
"G_LoraTax","2017-01-27 04:36","0","0","The Border Adjustment Tax For Dummies: Who Will Pay For The Wall? http://dlvr.it/NCpFd4 pic.twitter.com/pKK74Ibnow","","","","824838382249353216","https://twitter.com/G_LoraTax/status/824838382249353216"
"andreavaronaro","2017-01-27 04:34","0","0","#epcot 's #mexico pavilion it in a current transformation, they're adding a wall around it to https://www.instagram.com/p/BPwSr7CgyKg/","","","#epcot #mexico","824837839472955392","https://twitter.com/andreavaronaro/status/824837839472955392"
"MelNeedsAKidney","2017-01-27 00:17","0","0","When everything starts fall So fast that it terrifies you When will you hit the wall? Are ya https://www.instagram.com/p/BPv1WerAxa6/","","","","824773338052575233","https://twitter.com/MelNeedsAKidney/status/824773338052575233"
"TitusONeilWWE","2017-01-26 23:00","2","10","Time for some @GatorsWBK with @Ronnipooh_01 and the Gang!!! #BeatTenn @Stephen C. O'Connell Center https://www.instagram.com/p/BPvsjd_jnTJ/","","@GatorsWBK @Ronnipooh_01 @Stephen","#BeatTenn","824753990609096704","https://twitter.com/TitusONeilWWE/status/824753990609096704"
"jeffmeltzer","2017-01-26 22:40","0","0","I will say what most Americans have to be feeling. We are sorry #Mexico for the asinine actions of our new President","","","#Mexico","824748756553854976","https://twitter.com/jeffmeltzer/status/824748756553854976"
"Alice_Mcl","2017-01-26 22:35","0","0","Trump wants 20% tax on imports from Mexico to pay for wall http://www.cnn.com//2017/01/26/politics/donald-trump-mexico-import-tax-border-wall/index.html  So it begins, the rich get richer and the poor get poorer","","","","824747661131644928","https://twitter.com/Alice_Mcl/status/824747661131644928"
"H0meagain","2017-01-26 22:04","0","0","Bassett burgers chairs $195 each, brown handpainted metal wall $236 (48x48.) https://www.instagram.com/p/BPvmEIYg5d-/","","","","824739722564100097","https://twitter.com/H0meagain/status/824739722564100097"
"Amberonfyre","2017-01-26 21:12","0","0","Mexico is beautiful. @Mexico Pavilion at Epcot https://www.instagram.com/p/BPvgMxkhmWG/","","@Mexico","","824726821576941568","https://twitter.com/Amberonfyre/status/824726821576941568"
"klcknb","2017-01-26 20:50","0","0","Sometimes I'm proud of myself @On The Border Mexican Grill & Cantina https://www.instagram.com/p/BPvdnTqDunw/","","@On","","824721139196952577","https://twitter.com/klcknb/status/824721139196952577"
"AllProContract","2017-01-26 19:39","0","0","We will build the wall to stop illegal immigrants and the flow of drugs...Let's secure the https://www.instagram.com/p/BPvVh1pBo3z/","","","","824703358304870400","https://twitter.com/AllProContract/status/824703358304870400"
"NickOfJones","2017-01-26 19:11","0","0","Trump's already started building his wall around Mexico... @ https://www.instagram.com/p/BPvSSughh3VMyUCRGpbBx4ACzEn8d3odRC5Njw0/ ","","@","","824696241325907968","https://twitter.com/NickOfJones/status/824696241325907968"
"drcoachoHoops","2017-01-26 18:33","0","0","Very Happy to HANG this guy on my office wall... maybe one day, we will really get to HANG out https://www.instagram.com/p/BPvN-Rug8uU/","","","","824686739717513217","https://twitter.com/drcoachoHoops/status/824686739717513217"
"jaycon23","2017-01-26 18:21","0","0","Just posted a photo @Costa Maya, Mexico https://www.instagram.com/p/BPvMm10AVUW/","","@Costa","","824683735253680133","https://twitter.com/jaycon23/status/824683735253680133"
"shango_xx","2017-01-26 16:35","0","0","The Deadpool gang is forever growing lol #Funko Pops have definitely become a bit of an https://www.instagram.com/p/BPvAb84B9jq/","","","#Funko","824656974587453440","https://twitter.com/shango_xx/status/824656974587453440"
"AurielGrace","2017-01-26 16:00","0","0","A Gang of Girls Radio - David Pond 1/30/17 9E/8C/6P Book Giveaway - Second Hour - Chakras - https://www.instagram.com/p/BPu8bSFjk28/","","","","824648160450580483","https://twitter.com/AurielGrace/status/824648160450580483"
"jaycon23","2017-01-26 14:47","0","0","Just posted a photo @Costa Maya, Mexico https://www.instagram.com/p/BPu0F17A1xt/","","@Costa","","824629824895516672","https://twitter.com/jaycon23/status/824629824895516672"
"djjonex","2017-01-26 12:16","0","0","#Repost huliviliveli  Trump Wall. He is really trying to make it happen according to the 10 https://www.instagram.com/p/BPui0s0jLAb/","","","#Repost","824591855643987969","https://twitter.com/djjonex/status/824591855643987969"
"jajawade","2017-01-26 11:46","0","0","Functional gang! @Dr. P. Phillips YMCA https://www.instagram.com/p/BPufZ9ZBGCe/","","@Dr","","824584342806552577","https://twitter.com/jajawade/status/824584342806552577"
"Toillezenitram","2017-01-26 03:35","0","0","#zekethefreak taking a dive through the wall. Good seeing some of the boys out having some fun. https://www.instagram.com/p/BPtnJfojgbr/","","","#zekethefreak","824460627942989825","https://twitter.com/Toillezenitram/status/824460627942989825"
"mark_begonia","2017-01-25 21:01","0","0","Zeke Elliot Smashing through the wall! #probowl2017 @ESPN Wide World of Sports https://www.instagram.com/p/BPs6FoMgTmX/","","@ESPN","#probowl2017","824361548474880000","https://twitter.com/mark_begonia/status/824361548474880000"
"Cherokee_Valley","2017-01-25 19:46","0","0","Wall of scottycameron headcovers! I'd like one of each please. @Orange County Convention Center https://www.instagram.com/p/BPsxk5EAtO0/","","@Orange","","824342823742930944","https://twitter.com/Cherokee_Valley/status/824342823742930944"
"Manwut40","2017-01-25 16:13","0","0","Bang bang on the gang gang #sayless #Imsokocki #mrkocki #kocki #daytona #southdaytona #otown https://www.instagram.com/p/BPsZIF2Ax2E/","","","#sayless #Imsokocki #mrkocki #kocki #daytona #southdaytona #otown","824289055206768640","https://twitter.com/Manwut40/status/824289055206768640"
"Alice_Mcl","2017-01-25 14:32","0","0","Beside the #cost and #Ridiculousness of a #wall, what about #environmental impact #trump @CNN @TheView","","@CNN @TheView","#cost #Ridiculousness #wall #environmental #trump","824263556447268866","https://twitter.com/Alice_Mcl/status/824263556447268866"
"BTBSalon","2017-01-25 12:32","0","0","I've worked very hard on this wall, the last step is the install of spot lights so its always https://www.instagram.com/p/BPr_5rIlQBg/","","","","824233589755805696","https://twitter.com/BTBSalon/status/824233589755805696"
"syed32701","2017-01-25 00:04","0","0","This is how you protest the Operations and injustice @syed32701 @Seminole County Criminal https://www.instagram.com/p/BPqqN0pADUg/","","@syed32701 @Seminole","","824045162653483008","https://twitter.com/syed32701/status/824045162653483008"
"FarahKAhmed","2017-01-24 18:18","0","0","Carlos Berzunza talks innovative thinking by the cleaning products industry in Mexico. #ACI2017 https://www.instagram.com/p/BPqCq1UAid7/","","","#ACI2017","823958195999834112","https://twitter.com/FarahKAhmed/status/823958195999834112"
"ChefPAlaniz","2017-01-24 12:48","0","0","On set teaching our culture while instructing how to make Jambalaya New Orleans Cuisine #mexico https://www.instagram.com/p/BPpc5HfjN5c/","","","#mexico","823875123908382722","https://twitter.com/ChefPAlaniz/status/823875123908382722"
"eduplace","2017-01-24 10:53","0","0","Stop #hate #wall. @University Of Florida Campus https://www.instagram.com/p/BPpPvOWlPLlWLFNyIi7QGjXMMr06oBZSt8sBDw0/ ","","@University","#hate #wall","823846204694007808","https://twitter.com/eduplace/status/823846204694007808"
"KnockerBallTB","2017-01-24 04:07","0","0","Congratulations to team Boys on the border, & runners up #knockout for their #team effort https://www.instagram.com/p/BPohOTMlGBl/","","","#knockout #team","823743916553998340","https://twitter.com/KnockerBallTB/status/823743916553998340"
"VoltageShoot","2017-01-24 02:38","0","1","#starbucks with the gang! Out and about today, filmed my next vLog too! Thursday it https://www.instagram.com/p/BPoXEj-FSV7/","","","#starbucks","823721606107250688","https://twitter.com/VoltageShoot/status/823721606107250688"
"koreyschaefer","2017-01-24 02:33","0","0","RIP all the fish in the Gulf of Mexico. cc: joshuaostroff @Crabby Bills Seafood https://www.instagram.com/p/BPoWehZhrfw/","","@Crabby","","823720283215302656","https://twitter.com/koreyschaefer/status/823720283215302656"
"crossfitimbue","2017-01-24 01:12","0","1","When you're excited AF about pull ups and wall balls. #happyface #trainwithlions #crossfit https://www.instagram.com/p/BPoNMy8lRSz/","","","#happyface #trainwithlions #crossfit","823699894624026625","https://twitter.com/crossfitimbue/status/823699894624026625"
"JulianChambliss","2017-01-23 22:36","0","0","My name on the wall!!! cfamrollins #afrofantastic @Cornell Fine Arts Museum http://ln.is/www.instagram.com/p/sY6y3 ","","@Cornell","#afrofantastic","823660690636505090","https://twitter.com/JulianChambliss/status/823660690636505090"
"AurielGrace","2017-01-23 22:16","0","1","A Gang of Girls Radio - Rebecca Pollock 1/23/17 9E/8C/6P We will be talking Herbs & more! https://www.instagram.com/p/BPn5EOPDHfe/","","","","823655606229803008","https://twitter.com/AurielGrace/status/823655606229803008"
"CharliWineWoman","2017-01-23 21:07","0","0","I'm at Mexico's Grill in Cape Canaveral, FL https://www.swarmapp.com/c/gnJAkPwcIYb","","","","823638398288138242","https://twitter.com/CharliWineWoman/status/823638398288138242"
"BrandonRWatford","2017-01-23 21:04","0","1","We found a few of the coloured walls around Epcot to correlate with our Purple Wall Photo from https://www.instagram.com/p/BPnw4hlAyfW/","","","","823637618399309824","https://twitter.com/BrandonRWatford/status/823637618399309824"
"RockerStylist","2017-01-23 19:36","1","1","Now this beautifully custom art piece from @dlwarfield adorns my red wall! Thank you again for https://www.instagram.com/p/BPnmuz7FICg/","","@dlwarfield","","823615296820875266","https://twitter.com/RockerStylist/status/823615296820875266"
"ChefPAlaniz","2017-01-23 13:50","0","2","We are back #chef #tv #show #mexico #keys #wpbf #snow #italian #french @First Choice Credit Union https://www.instagram.com/p/BPm_LFXDRhe/","","@First","#chef #tv #show #mexico #keys #wpbf #snow #italian #french","823528297321611264","https://twitter.com/ChefPAlaniz/status/823528297321611264"
"Nannertuck","2017-01-23 12:42","0","0","Jury Duty.... @Seminole County Criminal Justice Center https://www.instagram.com/p/BPm3YX7ADSrjngNGq8I-KQM_BK-3EyVPlzcif80/ ","","@Seminole","","823511161228378112","https://twitter.com/Nannertuck/status/823511161228378112"
"DowntownOrl","2017-01-23 11:29","0","0","#IllegallyParkedCars WALL ST & N ORANGE AV ( 1/23/2017 06:19) #Orlando #CentralBusinessDistrict","","","#IllegallyParkedCars #Orlando #CentralBusinessDistrict","823492759915036673","https://twitter.com/DowntownOrl/status/823492759915036673"
"davidrperry","2017-01-23 03:41","0","0","WALL OF COKE @Coca-Cola Store - Disney Springs https://www.instagram.com/p/BPl5gRGj1qK/","","@Coca","","823375093841690624","https://twitter.com/davidrperry/status/823375093841690624"
"dullydollasign","2017-01-22 22:24","0","0","Read the wall. @Universal Studios Florida https://www.instagram.com/p/BPlVRTPBjfkDqt8LzKVqTOUucQKS5LjQRXLpKw0/ ","","@Universal","","823295416842096640","https://twitter.com/dullydollasign/status/823295416842096640"
"Eswannyyyy","2017-01-22 20:59","0","0","Your life is like a wall and you own the paintbrush. Design your life the way you'll love it.  https://www.instagram.com/p/BPlLchbD5RD/","","","","823273810774335488","https://twitter.com/Eswannyyyy/status/823273810774335488"
"Grandaent","2017-01-22 20:31","0","0","Just posted a video @Mexico Pavilion at Epcot https://www.instagram.com/p/BPlINfaAmfN/","","@Mexico","","823266766256308225","https://twitter.com/Grandaent/status/823266766256308225"
"Grandaent","2017-01-22 20:27","0","0","#mexico #lindoyhermoso #dentrodemicorazon @fernandokoral @Epcot - Walt Disney World https://www.instagram.com/p/BPlHz0YAIBw/","","@fernandokoral @Epcot","#mexico #lindoyhermoso #dentrodemicorazon","823265810860933120","https://twitter.com/Grandaent/status/823265810860933120"
"adrienbenson","2017-01-22 12:08","0","0","Gulf of Mexico. @Lido Key https://www.instagram.com/p/BPkOtqHB3mu/","","@Lido","","823140259915382784","https://twitter.com/adrienbenson/status/823140259915382784"
"uconndakid","2017-01-22 09:41","0","0","Shit crazy @Gulf Of Mexico - Dunedin Causeway https://www.instagram.com/p/BPj97fljnG2/","","@Gulf","","823103375126499329","https://twitter.com/uconndakid/status/823103375126499329"
"Meagdelaney","2017-01-22 08:15","0","0","#Orlando #Florida @Wall St. Plaza https://www.instagram.com/p/BPj0FdVBy_JPncM-m70LiTMExMI-XnnlXX7MBE0/ ","","@Wall","#Orlando #Florida","823081700380938240","https://twitter.com/Meagdelaney/status/823081700380938240"
"Meagdelaney","2017-01-22 05:05","0","0","My girl @Wall St. Plaza https://www.instagram.com/p/BPjeTHqhQ1wJwPntGhjESkRCmrrZ4AcUXT92ek0/ ","","@Wall","","823033792902230016","https://twitter.com/Meagdelaney/status/823033792902230016"
"VERSACEMITCH","2017-01-22 04:54","0","0","We came from nothin to somethin nigga call up the gang n they come n get ya.... #GMB #75 #VL2 @ https://www.instagram.com/p/BPjdEfWAcyV/","","@","#GMB #75 #VL2","823031091401555968","https://twitter.com/VERSACEMITCH/status/823031091401555968"
"austintribiyani","2017-01-22 04:24","0","0","Even seens @cnn mad on a elected president... Cnn also still thinks it still primary elections.... Col... Let him build the wall first","","@cnn","","823023585174450177","https://twitter.com/austintribiyani/status/823023585174450177"
"trulymadlydani","2017-01-22 03:59","0","0","Where there's a wall, there's a way to work it. @its_specialk totally works it. @Mills 50 District https://www.instagram.com/p/BPjWyh6AC_4/","","@its_specialk @Mills","","823017281861124096","https://twitter.com/trulymadlydani/status/823017281861124096"
"grandprixtutor","2017-01-22 03:17","0","0","#Repost @esp_wef with @repostapp  Congratulations to Enrique Gonzalez of Mexico and Chacna on https://www.instagram.com/p/BPjR6BtB33Q/","","@esp_wef @repostapp","#Repost","823006542853062656","https://twitter.com/grandprixtutor/status/823006542853062656"
"Free_Orlando","2017-01-22 02:56","0","0","#OrlandoFree Free Mirros - 4 - Wall size mounted on wall. 2 huge 2 normal (Orlando 32835) http://orlando.craigslist.org/zip/5969809018.html pic.twitter.com/0kRtmccdoR","","","#OrlandoFree","823001267693699073","https://twitter.com/Free_Orlando/status/823001267693699073"
"AurielGrace","2017-01-22 02:12","1","2","A Gang of Girls Radio - Rebecca Pollock 1/23/17 9E/8C/6P We will be talking Herbs & more! https://www.instagram.com/p/BPjKdjAjcQn/","","","","822990171276713984","https://twitter.com/AurielGrace/status/822990171276713984"
"SpOMBO2010","2017-01-22 01:19","0","1","I was at the #salvadordalimuseum #and saw the #fabulous #FridaKahlo #exhibition #mexico @The https://www.instagram.com/p/BPjEfyTgPuQ/","","@The","#salvadordalimuseum #and #fabulous #FridaKahlo #exhibition #mexico","822977051216977920","https://twitter.com/SpOMBO2010/status/822977051216977920"
"SpOMBO2010","2017-01-22 01:18","0","1","I was at the #salvadordalimuseum and saw the #fabulous #FridaKahlo #exhibition #mexico @The https://www.instagram.com/p/BPjEXvGgQBy/","","@The","#salvadordalimuseum #fabulous #FridaKahlo #exhibition #mexico","822976778515972096","https://twitter.com/SpOMBO2010/status/822976778515972096"
