"date","state","usage"
"16-09-2015","LA",7669
"16-09-2015","ME",1860
"16-09-2015","MD",11139
"16-09-2015","MA",17579
"16-09-2015","MI",12690
"16-09-2015","MN",8584
"16-09-2015","MS",3610
"16-09-2015","MO",13247
"16-09-2015","MT",1761
"16-09-2015","NE",3361
"16-09-2015","NV",8628
"16-09-2015","NH",2603
"16-09-2015","NJ",17727
"16-09-2015","NM",4244
"16-09-2015","NY",50262
"16-09-2015","NC",16868
"16-09-2015","ND",1089
"16-09-2015","OH",21872
"16-09-2015","OK",9197
"16-09-2015","OR",9958
"16-09-2015","PA",20055
"16-09-2015","RI",2572
"16-09-2015","SC",9336
"16-09-2015","SD",905
"16-09-2015","TN",11759
"16-09-2015","TX",49829
"16-09-2015","UT",4037
"16-09-2015","VT",1277
"16-09-2015","VA",16647
"16-09-2015","WA",14281
"16-09-2015","WV",1958
"16-09-2015","WI",9351
"16-09-2015","WY",856
"16-09-2015","AS",NA
"16-09-2015","GU",NA
"16-09-2015","MP",NA
"16-09-2015","PR",NA
"16-09-2015","UM",NA
"16-09-2015","VI",NA
"17-09-2015","AL",7283
"17-09-2015","AK",NA
"17-09-2015","AZ",12377
"17-09-2015","AR",4405
"17-09-2015","CA",89217
"17-09-2015","CO",14016
"17-09-2015","CT",6748
"17-09-2015","DE",1575
"17-09-2015","DC",6225
"17-09-2015","FL",48542
"17-09-2015","GA",21235
"17-09-2015","HI",NA
"17-09-2015","ID",1901
"17-09-2015","IL",24209
"17-09-2015","IN",11214
"17-09-2015","IA",4298
"17-09-2015","KS",5425
"17-09-2015","KY",6278
"17-09-2015","LA",8026
"17-09-2015","ME",1895
"17-09-2015","MD",11276
"17-09-2015","MA",17978
"17-09-2015","MI",14437
"17-09-2015","MN",9151
"17-09-2015","MS",3431
"17-09-2015","MO",14366
"17-09-2015","MT",1791
"17-09-2015","NE",3582
"17-09-2015","NV",9623
"17-09-2015","NH",2594
"17-09-2015","NJ",18342
"17-09-2015","NM",3777
"17-09-2015","NY",50947
"17-09-2015","NC",18026
"17-09-2015","ND",946
"17-09-2015","OH",23361
"17-09-2015","OK",9389
"17-09-2015","OR",11004
"17-09-2015","PA",20368
"17-09-2015","RI",2727
"17-09-2015","SC",9753
"17-09-2015","SD",832
"17-09-2015","TN",11831
"17-09-2015","TX",51733
"17-09-2015","UT",4144
"17-09-2015","VT",1320
"17-09-2015","VA",17440
"17-09-2015","WA",15125
"17-09-2015","WV",2220
"17-09-2015","WI",9077
"17-09-2015","WY",1042
"17-09-2015","AS",NA
"17-09-2015","GU",NA
"17-09-2015","MP",NA
"17-09-2015","PR",NA
"17-09-2015","UM",NA
"17-09-2015","VI",NA
"18-09-2015","AL",7600
"18-09-2015","AK",NA
"18-09-2015","AZ",13834
"18-09-2015","AR",4451
"18-09-2015","CA",92875
"18-09-2015","CO",14684
"18-09-2015","CT",6946
"18-09-2015","DE",1652
"18-09-2015","DC",6470
"18-09-2015","FL",51763
"18-09-2015","GA",22118
"18-09-2015","HI",NA
"18-09-2015","ID",2102
"18-09-2015","IL",24245
"18-09-2015","IN",11595
"18-09-2015","IA",4335
"18-09-2015","KS",6239
"18-09-2015","KY",6495
"18-09-2015","LA",8471
"18-09-2015","ME",2006
"18-09-2015","MD",11877
"18-09-2015","MA",18316
"18-09-2015","MI",14479
"18-09-2015","MN",9876
"18-09-2015","MS",3307
"18-09-2015","MO",13750
"18-09-2015","MT",1815
"18-09-2015","NE",3814
"18-09-2015","NV",10806
"18-09-2015","NH",2786
"18-09-2015","NJ",20208
"18-09-2015","NM",3746
"18-09-2015","NY",49934
"18-09-2015","NC",19158
"18-09-2015","ND",1075
"18-09-2015","OH",25085
"18-09-2015","OK",9482
"18-09-2015","OR",12016
"18-09-2015","PA",21023
"18-09-2015","RI",2545
"18-09-2015","SC",9599
"18-09-2015","SD",957
"18-09-2015","TN",12458
"18-09-2015","TX",54663
"18-09-2015","UT",4295
"18-09-2015","VT",1462
"18-09-2015","VA",18148
"18-09-2015","WA",15826
"18-09-2015","WV",2264
"18-09-2015","WI",9395
"18-09-2015","WY",939
"18-09-2015","AS",NA
"18-09-2015","GU",NA
"18-09-2015","MP",NA
"18-09-2015","PR",NA
"18-09-2015","UM",NA
"18-09-2015","VI",NA
"19-09-2015","AL",8068
"19-09-2015","AK",NA
"19-09-2015","AZ",13754
"19-09-2015","AR",4851
"19-09-2015","CA",103217
"19-09-2015","CO",15985
"19-09-2015","CT",7099
"19-09-2015","DE",1592
"19-09-2015","DC",7147
"19-09-2015","FL",55512
"19-09-2015","GA",24490
"19-09-2015","HI",NA
"19-09-2015","ID",2069
"19-09-2015","IL",26788
"19-09-2015","IN",12411
"19-09-2015","IA",4785
"19-09-2015","KS",5597
"19-09-2015","KY",6981
"19-09-2015","LA",8829
"19-09-2015","ME",2289
"19-09-2015","MD",13211
"19-09-2015","MA",19634
"19-09-2015","MI",15931
"19-09-2015","MN",10237
"19-09-2015","MS",3840
"19-09-2015","MO",14536
"19-09-2015","MT",1722
"19-09-2015","NE",4076
"19-09-2015","NV",12549
"19-09-2015","NH",3063
"19-09-2015","NJ",20844
"19-09-2015","NM",3522
"19-09-2015","NY",51388
"19-09-2015","NC",19890
"19-09-2015","ND",954
"19-09-2015","OH",25471
"19-09-2015","OK",9722
"19-09-2015","OR",11889
"19-09-2015","PA",23006
"19-09-2015","RI",2770
"19-09-2015","SC",9929
"19-09-2015","SD",885
"19-09-2015","TN",13124
"19-09-2015","TX",56929
"19-09-2015","UT",4740
"19-09-2015","VT",1747
"19-09-2015","VA",18555
"19-09-2015","WA",16488
"19-09-2015","WV",2382
"19-09-2015","WI",10802
"19-09-2015","WY",941
"19-09-2015","AS",NA
"19-09-2015","GU",NA
"19-09-2015","MP",NA
"19-09-2015","PR",NA
"19-09-2015","UM",NA
"19-09-2015","VI",NA
"20-09-2015","AL",7197
"20-09-2015","AK",NA
"20-09-2015","AZ",12576
"20-09-2015","AR",4292
"20-09-2015","CA",91421
"20-09-2015","CO",14897
"20-09-2015","CT",6712
"20-09-2015","DE",1575
"20-09-2015","DC",6146
"20-09-2015","FL",49753
"20-09-2015","GA",21525
"20-09-2015","HI",NA
"20-09-2015","ID",1986
"20-09-2015","IL",25150
"20-09-2015","IN",11115
"20-09-2015","IA",4074
"20-09-2015","KS",4919
"20-09-2015","KY",6365
"20-09-2015","LA",7813
"20-09-2015","ME",1763
"20-09-2015","MD",12136
"20-09-2015","MA",17637
"20-09-2015","MI",13592
"20-09-2015","MN",9010
"20-09-2015","MS",3283
"20-09-2015","MO",13494
"20-09-2015","MT",1680
"20-09-2015","NE",3320
"20-09-2015","NV",9687
"20-09-2015","NH",2629
"20-09-2015","NJ",18618
"20-09-2015","NM",3333
"20-09-2015","NY",46879
"20-09-2015","NC",17247
"20-09-2015","ND",832
"20-09-2015","OH",23577
"20-09-2015","OK",8413
"20-09-2015","OR",10679
"20-09-2015","PA",21210
"20-09-2015","RI",2549
"20-09-2015","SC",8814
"20-09-2015","SD",874
"20-09-2015","TN",11594
"20-09-2015","TX",51162
"20-09-2015","UT",4092
"20-09-2015","VT",1405
"20-09-2015","VA",17130
"20-09-2015","WA",15166
"20-09-2015","WV",2254
"20-09-2015","WI",9442
"20-09-2015","WY",959
"20-09-2015","AS",NA
"20-09-2015","GU",NA
"20-09-2015","MP",NA
"20-09-2015","PR",NA
"20-09-2015","UM",NA
"20-09-2015","VI",NA
"21-09-2015","AL",7187
"21-09-2015","AK",NA
"21-09-2015","AZ",12320
"21-09-2015","AR",4359
"21-09-2015","CA",84081
"21-09-2015","CO",14651
"21-09-2015","CT",6451
"21-09-2015","DE",1460
"21-09-2015","DC",5196
"21-09-2015","FL",46055
"21-09-2015","GA",20373
"21-09-2015","HI",NA
"21-09-2015","ID",1961
"21-09-2015","IL",22501
"21-09-2015","IN",10252
"21-09-2015","IA",4083
"21-09-2015","KS",5163
"21-09-2015","KY",5726
"21-09-2015","LA",7434
"21-09-2015","ME",1843
"21-09-2015","MD",11349
"21-09-2015","MA",16431
"21-09-2015","MI",12584
"21-09-2015","MN",8976
"21-09-2015","MS",3071
"21-09-2015","MO",13193
"21-09-2015","MT",1593
"21-09-2015","NE",3490
"21-09-2015","NV",7937
"21-09-2015","NH",2393
"21-09-2015","NJ",16919
"21-09-2015","NM",3222
"21-09-2015","NY",41147
"21-09-2015","NC",16432
"21-09-2015","ND",1024
"21-09-2015","OH",21286
"21-09-2015","OK",8672
"21-09-2015","OR",9809
"21-09-2015","PA",19436
"21-09-2015","RI",2230
"21-09-2015","SC",8940
"21-09-2015","SD",669
"21-09-2015","TN",11015
"21-09-2015","TX",48675
"21-09-2015","UT",4242
"21-09-2015","VT",1257
"21-09-2015","VA",15918
"21-09-2015","WA",14327
"21-09-2015","WV",2134
"21-09-2015","WI",8742
"21-09-2015","WY",905
"21-09-2015","AS",NA
"21-09-2015","GU",NA
"21-09-2015","MP",NA
"21-09-2015","PR",NA
"21-09-2015","UM",NA
"21-09-2015","VI",NA
"22-09-2015","AL",7454
"22-09-2015","AK",NA
"22-09-2015","AZ",12535
"22-09-2015","AR",4495
"22-09-2015","CA",86538
"22-09-2015","CO",14004
"22-09-2015","CT",6714
"22-09-2015","DE",1598
"22-09-2015","DC",5635
"22-09-2015","FL",49024
"22-09-2015","GA",19640
"22-09-2015","HI",NA
"22-09-2015","ID",2065
"22-09-2015","IL",23236
"22-09-2015","IN",10889
"22-09-2015","IA",4394
"22-09-2015","KS",5563
"22-09-2015","KY",6060
"22-09-2015","LA",7766
"22-09-2015","ME",1847
"22-09-2015","MD",11587
"22-09-2015","MA",17546
"22-09-2015","MI",13645
"22-09-2015","MN",8987
"22-09-2015","MS",3315
"22-09-2015","MO",14147
"22-09-2015","MT",1819
"22-09-2015","NE",3657
"22-09-2015","NV",7919
"22-09-2015","NH",2644
"22-09-2015","NJ",17703
"22-09-2015","NM",3531
"22-09-2015","NY",43391
"22-09-2015","NC",17089
"22-09-2015","ND",1037
"22-09-2015","OH",22131
"22-09-2015","OK",9193
"22-09-2015","OR",9953
"22-09-2015","PA",20260
"22-09-2015","RI",2331
"22-09-2015","SC",8723
"22-09-2015","SD",953
"22-09-2015","TN",11728
"22-09-2015","TX",50874
"22-09-2015","UT",4585
"22-09-2015","VT",1342
"22-09-2015","VA",17223
"22-09-2015","WA",15198
"22-09-2015","WV",1956
"22-09-2015","WI",9005
"22-09-2015","WY",824
"22-09-2015","AS",NA
"22-09-2015","GU",NA
"22-09-2015","MP",NA
"22-09-2015","PR",NA
"22-09-2015","UM",NA
"22-09-2015","VI",NA
"23-09-2015","AL",7838
"23-09-2015","AK",3
"23-09-2015","AZ",12498
"23-09-2015","AR",4591
"23-09-2015","CA",89223
"23-09-2015","CO",14728
"23-09-2015","CT",7107
"23-09-2015","DE",1581
"23-09-2015","DC",7008
"23-09-2015","FL",49042
"23-09-2015","GA",21144
"23-09-2015","HI",NA
"23-09-2015","ID",2107
"23-09-2015","IL",24586
"23-09-2015","IN",10905
"23-09-2015","IA",4333
"23-09-2015","KS",5447
"23-09-2015","KY",6472
"23-09-2015","LA",8118
"23-09-2015","ME",1872
"23-09-2015","MD",11018
"23-09-2015","MA",17827
"23-09-2015","MI",13823
"23-09-2015","MN",9205
"23-09-2015","MS",3519
"23-09-2015","MO",14125
"23-09-2015","MT",1764
"23-09-2015","NE",3723
"23-09-2015","NV",9216
"23-09-2015","NH",2820
"23-09-2015","NJ",18168
"23-09-2015","NM",4161
"23-09-2015","NY",44409
"23-09-2015","NC",17735
"23-09-2015","ND",1077
"23-09-2015","OH",23138
"23-09-2015","OK",9241
"23-09-2015","OR",10820
"23-09-2015","PA",20727
"23-09-2015","RI",2583
"23-09-2015","SC",9361
"23-09-2015","SD",773
"23-09-2015","TN",12154
"23-09-2015","TX",52078
"23-09-2015","UT",4597
"23-09-2015","VT",1440
"23-09-2015","VA",17437
"23-09-2015","WA",15099
"23-09-2015","WV",2129
"23-09-2015","WI",9656
"23-09-2015","WY",809
"23-09-2015","AS",NA
"23-09-2015","GU",NA
"23-09-2015","MP",NA
"23-09-2015","PR",NA
"23-09-2015","UM",NA
"23-09-2015","VI",NA
"24-09-2015","AL",6522
"24-09-2015","AK",1
"24-09-2015","AZ",11285
"24-09-2015","AR",3904
"24-09-2015","CA",77423
"24-09-2015","CO",13400
"24-09-2015","CT",6522
"24-09-2015","DE",1757
"24-09-2015","DC",6917
"24-09-2015","FL",45653
"24-09-2015","GA",19541
"24-09-2015","HI",NA
"24-09-2015","ID",1785
"24-09-2015","IL",21422
"24-09-2015","IN",9958
"24-09-2015","IA",3892
"24-09-2015","KS",4793
"24-09-2015","KY",5868
"24-09-2015","LA",6997
"24-09-2015","ME",1786
"24-09-2015","MD",11063
"24-09-2015","MA",17266
"24-09-2015","MI",13175
"24-09-2015","MN",8584
"24-09-2015","MS",2713
"24-09-2015","MO",12426
"24-09-2015","MT",1775
"24-09-2015","NE",3357
"24-09-2015","NV",7925
"24-09-2015","NH",2755
"24-09-2015","NJ",18797
"24-09-2015","NM",3472
"24-09-2015","NY",46301
"24-09-2015","NC",16256
"24-09-2015","ND",981
"24-09-2015","OH",21023
"24-09-2015","OK",8065
"24-09-2015","OR",9921
"24-09-2015","PA",19641
"24-09-2015","RI",2246
"24-09-2015","SC",8892
"24-09-2015","SD",935
"24-09-2015","TN",10819
"24-09-2015","TX",45408
"24-09-2015","UT",4830
"24-09-2015","VT",1437
"24-09-2015","VA",16269
"24-09-2015","WA",12701
"24-09-2015","WV",2041
"24-09-2015","WI",7864
"24-09-2015","WY",989
"24-09-2015","AS",NA
"24-09-2015","GU",NA
"24-09-2015","MP",NA
"24-09-2015","PR",NA
"24-09-2015","UM",NA
"24-09-2015","VI",NA
"25-09-2015","AL",5381
"25-09-2015","AK",NA
"25-09-2015","AZ",8779
"25-09-2015","AR",2246
"25-09-2015","CA",62465
"25-09-2015","CO",9039
"25-09-2015","CT",5442
"25-09-2015","DE",1233
"25-09-2015","DC",4961
"25-09-2015","FL",36180
"25-09-2015","GA",13164
"25-09-2015","HI",NA
"25-09-2015","ID",1442
"25-09-2015","IL",14537
"25-09-2015","IN",6341
"25-09-2015","IA",3001
"25-09-2015","KS",3842
"25-09-2015","KY",4882
"25-09-2015","LA",5447
"25-09-2015","ME",1642
"25-09-2015","MD",7949
"25-09-2015","MA",11129
"25-09-2015","MI",10094
"25-09-2015","MN",6374
"25-09-2015","MS",1686
"25-09-2015","MO",8720
"25-09-2015","MT",1217
"25-09-2015","NE",2783
"25-09-2015","NV",7596
"25-09-2015","NH",2146
"25-09-2015","NJ",13864
"25-09-2015","NM",2412
"25-09-2015","NY",38274
"25-09-2015","NC",11914
"25-09-2015","ND",724
"25-09-2015","OH",14851
"25-09-2015","OK",5680
"25-09-2015","OR",8093
"25-09-2015","PA",14336
"25-09-2015","RI",2131
"25-09-2015","SC",6434
"25-09-2015","SD",772
"25-09-2015","TN",8420
"25-09-2015","TX",30125
"25-09-2015","UT",3957
"25-09-2015","VT",1160
"25-09-2015","VA",12527
"25-09-2015","WA",9462
"25-09-2015","WV",1538
"25-09-2015","WI",5872
"25-09-2015","WY",704
"25-09-2015","AS",NA
"25-09-2015","GU",NA
"25-09-2015","MP",NA
"25-09-2015","PR",NA
"25-09-2015","UM",NA
"25-09-2015","VI",NA
"26-09-2015","AL",5346
"26-09-2015","AK",NA
"26-09-2015","AZ",9415
"26-09-2015","AR",2294
"26-09-2015","CA",67146
"26-09-2015","CO",9603
"26-09-2015","CT",5573
"26-09-2015","DE",1280
"26-09-2015","DC",5664
"26-09-2015","FL",37004
"26-09-2015","GA",14562
"26-09-2015","HI",NA
"26-09-2015","ID",1467
"26-09-2015","IL",15424
"26-09-2015","IN",7507
"26-09-2015","IA",3030
"26-09-2015","KS",3285
"26-09-2015","KY",5064
"26-09-2015","LA",5073
"26-09-2015","ME",1733
"26-09-2015","MD",8995
"26-09-2015","MA",12781
"26-09-2015","MI",10385
"26-09-2015","MN",6016
"26-09-2015","MS",1975
"26-09-2015","MO",8518
"26-09-2015","MT",1224
"26-09-2015","NE",3221
"26-09-2015","NV",8914
"26-09-2015","NH",2080
"26-09-2015","NJ",13642
"26-09-2015","NM",2327
"26-09-2015","NY",41252
"26-09-2015","NC",12216
"26-09-2015","ND",674
"26-09-2015","OH",15083
"26-09-2015","OK",4802
"26-09-2015","OR",8065
"26-09-2015","PA",16692
"26-09-2015","RI",2165
"26-09-2015","SC",7059
"26-09-2015","SD",748
"26-09-2015","TN",9036
"26-09-2015","TX",32585
"26-09-2015","UT",4202
"26-09-2015","VT",1232
"26-09-2015","VA",11722
"26-09-2015","WA",10822
"26-09-2015","WV",1622
"26-09-2015","WI",6192
"26-09-2015","WY",691
"26-09-2015","AS",NA
"26-09-2015","GU",NA
"26-09-2015","MP",NA
"26-09-2015","PR",NA
"26-09-2015","UM",NA
"26-09-2015","VI",NA
"27-09-2015","AL",4485
"27-09-2015","AK",NA
"27-09-2015","AZ",9562
"27-09-2015","AR",1837
"27-09-2015","CA",64488
"27-09-2015","CO",8356
"27-09-2015","CT",5405
"27-09-2015","DE",1271
"27-09-2015","DC",5482
"27-09-2015","FL",34372
"27-09-2015","GA",13720
"27-09-2015","HI",NA
"27-09-2015","ID",1382
"27-09-2015","IL",14728
"27-09-2015","IN",6521
"27-09-2015","IA",2797
"27-09-2015","KS",3140
"27-09-2015","KY",4452
"27-09-2015","LA",4555
"27-09-2015","ME",1705
"27-09-2015","MD",8375
"27-09-2015","MA",13071
"27-09-2015","MI",10281
"27-09-2015","MN",6122
"27-09-2015","MS",1817
"27-09-2015","MO",7768
"27-09-2015","MT",1201
"27-09-2015","NE",2364
"27-09-2015","NV",7971
"27-09-2015","NH",2106
"27-09-2015","NJ",13571
"27-09-2015","NM",2777
"27-09-2015","NY",39896
"27-09-2015","NC",11348
"27-09-2015","ND",796
"27-09-2015","OH",14367
"27-09-2015","OK",4931
"27-09-2015","OR",7274
"27-09-2015","PA",14368
"27-09-2015","RI",2212
"27-09-2015","SC",5749
"27-09-2015","SD",645
"27-09-2015","TN",7768
"27-09-2015","TX",28773
"27-09-2015","UT",3196
"27-09-2015","VT",1166
"27-09-2015","VA",11866
"27-09-2015","WA",10400
"27-09-2015","WV",1523
"27-09-2015","WI",5764
"27-09-2015","WY",687
"27-09-2015","AS",NA
"27-09-2015","GU",NA
"27-09-2015","MP",NA
"27-09-2015","PR",NA
"27-09-2015","UM",NA
"27-09-2015","VI",NA
"28-09-2015","AL",4512
"28-09-2015","AK",NA
"28-09-2015","AZ",8391
"28-09-2015","AR",1951
"28-09-2015","CA",53404
"28-09-2015","CO",7402
"28-09-2015","CT",4740
"28-09-2015","DE",935
"28-09-2015","DC",3955
"28-09-2015","FL",31895
"28-09-2015","GA",12829
"28-09-2015","HI",NA
"28-09-2015","ID",1435
"28-09-2015","IL",12968
"28-09-2015","IN",6206
"28-09-2015","IA",2927
"28-09-2015","KS",3198
"28-09-2015","KY",3911
"28-09-2015","LA",4066
"28-09-2015","ME",1416
"28-09-2015","MD",6951
"28-09-2015","MA",10955
"28-09-2015","MI",8593
"28-09-2015","MN",5156
"28-09-2015","MS",1537
"28-09-2015","MO",7731
"28-09-2015","MT",1151
"28-09-2015","NE",2538
"28-09-2015","NV",6753
"28-09-2015","NH",1834
"28-09-2015","NJ",11701
"28-09-2015","NM",2179
"28-09-2015","NY",32699
"28-09-2015","NC",10829
"28-09-2015","ND",697
"28-09-2015","OH",13232
"28-09-2015","OK",5031
"28-09-2015","OR",7889
"28-09-2015","PA",11611
"28-09-2015","RI",1712
"28-09-2015","SC",5821
"28-09-2015","SD",628
"28-09-2015","TN",6624
"28-09-2015","TX",25414
"28-09-2015","UT",3001
"28-09-2015","VT",980
"28-09-2015","VA",10760
"28-09-2015","WA",8777
"28-09-2015","WV",1418
"28-09-2015","WI",5230
"28-09-2015","WY",714
"28-09-2015","AS",NA
"28-09-2015","GU",NA
"28-09-2015","MP",NA
"28-09-2015","PR",NA
"28-09-2015","UM",NA
"28-09-2015","VI",NA
"29-09-2015","AL",4449
"29-09-2015","AK",NA
"29-09-2015","AZ",7821
"29-09-2015","AR",2022
"29-09-2015","CA",53917
"29-09-2015","CO",6956
"29-09-2015","CT",4551
"29-09-2015","DE",953
"29-09-2015","DC",4027
"29-09-2015","FL",32834
"29-09-2015","GA",12511
"29-09-2015","HI",NA
"29-09-2015","ID",1427
"29-09-2015","IL",12287
"29-09-2015","IN",6063
"29-09-2015","IA",2630
"29-09-2015","KS",3628
"29-09-2015","KY",3692
"29-09-2015","LA",4518
"29-09-2015","ME",1464
"29-09-2015","MD",7492
"29-09-2015","MA",9697
"29-09-2015","MI",8717
"29-09-2015","MN",4963
"29-09-2015","MS",1552
"29-09-2015","MO",7443
"29-09-2015","MT",1114
"29-09-2015","NE",2373
"29-09-2015","NV",5842
"29-09-2015","NH",1779
"29-09-2015","NJ",11522
"29-09-2015","NM",2116
"29-09-2015","NY",31217
"29-09-2015","NC",11112
"29-09-2015","ND",667
"29-09-2015","OH",12953
"29-09-2015","OK",4426
"29-09-2015","OR",7433
"29-09-2015","PA",11400
"29-09-2015","RI",1722
"29-09-2015","SC",5537
"29-09-2015","SD",637
"29-09-2015","TN",6558
"29-09-2015","TX",25346
"29-09-2015","UT",2773
"29-09-2015","VT",972
"29-09-2015","VA",10657
"29-09-2015","WA",8529
"29-09-2015","WV",1347
"29-09-2015","WI",4999
"29-09-2015","WY",574
"29-09-2015","AS",NA
"29-09-2015","GU",NA
"29-09-2015","MP",NA
"29-09-2015","PR",NA
"29-09-2015","UM",NA
"29-09-2015","VI",NA
"30-09-2015","AL",4299
"30-09-2015","AK",NA
"30-09-2015","AZ",7629
"30-09-2015","AR",1858
"30-09-2015","CA",52656
"30-09-2015","CO",6682
"30-09-2015","CT",4503
"30-09-2015","DE",1043
"30-09-2015","DC",3858
"30-09-2015","FL",31961
"30-09-2015","GA",12326
"30-09-2015","HI",NA
"30-09-2015","ID",1471
"30-09-2015","IL",12208
"30-09-2015","IN",5735
"30-09-2015","IA",2593
"30-09-2015","KS",3260
"30-09-2015","KY",3914
"30-09-2015","LA",4689
"30-09-2015","ME",1254
"30-09-2015","MD",7673
"30-09-2015","MA",9362
"30-09-2015","MI",8331
"30-09-2015","MN",4786
"30-09-2015","MS",1646
"30-09-2015","MO",7197
"30-09-2015","MT",1118
"30-09-2015","NE",2423
"30-09-2015","NV",5937
"30-09-2015","NH",1846
"30-09-2015","NJ",11201
"30-09-2015","NM",1991
"30-09-2015","NY",31551
"30-09-2015","NC",10666
"30-09-2015","ND",678
"30-09-2015","OH",12871
"30-09-2015","OK",4671
"30-09-2015","OR",7645
"30-09-2015","PA",11536
"30-09-2015","RI",1798
"30-09-2015","SC",6047
"30-09-2015","SD",669
"30-09-2015","TN",6717
"30-09-2015","TX",25816
"30-09-2015","UT",3077
"30-09-2015","VT",883
"30-09-2015","VA",10974
"30-09-2015","WA",8069
"30-09-2015","WV",1255
"30-09-2015","WI",5175
"30-09-2015","WY",570
"30-09-2015","AS",NA
"30-09-2015","GU",NA
"30-09-2015","MP",NA
"30-09-2015","PR",NA
"30-09-2015","UM",NA
"30-09-2015","VI",NA
"01-10-2015","AL",4187
"01-10-2015","AK",NA
"01-10-2015","AZ",6978
"01-10-2015","AR",2163
"01-10-2015","CA",51291
"01-10-2015","CO",6916
"01-10-2015","CT",4410
"01-10-2015","DE",1082
"01-10-2015","DC",4030
"01-10-2015","FL",33536
"01-10-2015","GA",13523
"01-10-2015","HI",NA
"01-10-2015","ID",1390
"01-10-2015","IL",12813
"01-10-2015","IN",5842
"01-10-2015","IA",2761
"01-10-2015","KS",3291
"01-10-2015","KY",3954
"01-10-2015","LA",4820
"01-10-2015","ME",1477
"01-10-2015","MD",7609
"01-10-2015","MA",10246
"01-10-2015","MI",8393
"01-10-2015","MN",4963
"01-10-2015","MS",1523
"01-10-2015","MO",7047
"01-10-2015","MT",933
"01-10-2015","NE",2350
"01-10-2015","NV",6360
"01-10-2015","NH",1699
"01-10-2015","NJ",11456
"01-10-2015","NM",1931
"01-10-2015","NY",34073
"01-10-2015","NC",11372
"01-10-2015","ND",611
"01-10-2015","OH",13129
"01-10-2015","OK",5266
"01-10-2015","OR",6870
"01-10-2015","PA",12172
"01-10-2015","RI",1744
"01-10-2015","SC",5736
"01-10-2015","SD",785
"01-10-2015","TN",6495
"01-10-2015","TX",24809
"01-10-2015","UT",2916
"01-10-2015","VT",987
"01-10-2015","VA",10107
"01-10-2015","WA",8409
"01-10-2015","WV",1429
"01-10-2015","WI",5225
"01-10-2015","WY",684
"01-10-2015","AS",NA
"01-10-2015","GU",NA
"01-10-2015","MP",NA
"01-10-2015","PR",NA
"01-10-2015","UM",NA
"01-10-2015","VI",NA
"02-10-2015","AL",3201
"02-10-2015","AK",2
"02-10-2015","AZ",6535
"02-10-2015","AR",1713
"02-10-2015","CA",50904
"02-10-2015","CO",5631
"02-10-2015","CT",3706
"02-10-2015","DE",968
"02-10-2015","DC",3424
"02-10-2015","FL",29575
"02-10-2015","GA",9888
"02-10-2015","HI",NA
"02-10-2015","ID",1088
"02-10-2015","IL",10024
"02-10-2015","IN",4283
"02-10-2015","IA",1758
"02-10-2015","KS",2205
"02-10-2015","KY",2887
"02-10-2015","LA",4301
"02-10-2015","ME",1205
"02-10-2015","MD",5217
"02-10-2015","MA",6519
"02-10-2015","MI",6792
"02-10-2015","MN",4486
"02-10-2015","MS",1012
"02-10-2015","MO",5374
"02-10-2015","MT",824
"02-10-2015","NE",1950
"02-10-2015","NV",6126
"02-10-2015","NH",1104
"02-10-2015","NJ",9158
"02-10-2015","NM",1842
"02-10-2015","NY",27065
"02-10-2015","NC",8680
"02-10-2015","ND",485
"02-10-2015","OH",9553
"02-10-2015","OK",3302
"02-10-2015","OR",7106
"02-10-2015","PA",8975
"02-10-2015","RI",1356
"02-10-2015","SC",4151
"02-10-2015","SD",594
"02-10-2015","TN",5216
"02-10-2015","TX",22676
"02-10-2015","UT",2386
"02-10-2015","VT",745
"02-10-2015","VA",7753
"02-10-2015","WA",7467
"02-10-2015","WV",1099
"02-10-2015","WI",3906
"02-10-2015","WY",527
"02-10-2015","AS",NA
"02-10-2015","GU",NA
"02-10-2015","MP",NA
"02-10-2015","PR",NA
"02-10-2015","UM",NA
"02-10-2015","VI",NA
"03-10-2015","AL",5877
"03-10-2015","AK",NA
"03-10-2015","AZ",10286
"03-10-2015","AR",2685
"03-10-2015","CA",75889
"03-10-2015","CO",10141
"03-10-2015","CT",5804
